gi|506924386|ref|NC_021251.1|;mycobacterium_tuberculosis_ccdc5079-a
NODE_5_length_186677_cov_104.431_ID_9;M. triviale
NODE_23_length_56970_cov_97.8008_ID_45;M. triviale
NODE_55_length_1280_cov_45.3832_ID_109;M. triviale
NODE_40_length_10900_cov_94.7726_ID_79;M. triviale
NODE_44_length_35960_cov_20.2757_ID_87;M. saskatchewanense
NODE_47_length_32963_cov_22.3493_ID_93;M. saskatchewanense
NODE_36_length_56065_cov_19.3909_ID_71;M. saskatchewanense
NODE_60_length_16384_cov_20.3261_ID_119;M. saskatchewanense
NODE_31_length_74743_cov_22.0133_ID_61;M. saskatchewanense
NODE_58_length_20055_cov_21.6349_ID_115;M. saskatchewanense
NODE_39_length_49908_cov_20.8187_ID_77;M. saskatchewanense
NODE_38_length_54359_cov_20.3628_ID_75;M. saskatchewanense
NODE_85_length_1203_cov_25.524_ID_169;M. saskatchewanense
NODE_11_length_172310_cov_21.1709_ID_21;M. saskatchewanense
NODE_68_length_9694_cov_21.5073_ID_135;M. saskatchewanense
NODE_81_length_1406_cov_27.8217_ID_161;M. saskatchewanense
NODE_59_length_16956_cov_25.499_ID_117;M. saskatchewanense
NODE_25_length_88192_cov_20.0057_ID_49;M. saskatchewanense
NODE_12_length_156794_cov_19.982_ID_23;M. saskatchewanense
NODE_72_length_5993_cov_19.3835_ID_143;M. saskatchewanense
NODE_37_length_55147_cov_22.0151_ID_73;M. saskatchewanense
NODE_84_length_1285_cov_97.9346_ID_167;M. saskatchewanense
NODE_79_length_1480_cov_12.0492_ID_157;M. saskatchewanense
NODE_63_length_14568_cov_22.0038_ID_125;M. saskatchewanense
NODE_61_length_16120_cov_20.4581_ID_121;M. saskatchewanense
NODE_71_length_7000_cov_20.5394_ID_141;M. saskatchewanense
NODE_1_length_316848_cov_20.4998_ID_1;M. saskatchewanense
NODE_49_length_31444_cov_17.1592_ID_97;M. saskatchewanense
NODE_29_length_77917_cov_20.6202_ID_57;M. saskatchewanense
NODE_2_length_297883_cov_20.3424_ID_3;M. saskatchewanense
NODE_62_length_14796_cov_18.1002_ID_123;M. saskatchewanense
NODE_51_length_27214_cov_18.9999_ID_101;M. saskatchewanense
NODE_41_length_44053_cov_20.7446_ID_81;M. saskatchewanense
NODE_3_length_288303_cov_21.5156_ID_5;M. saskatchewanense
NODE_57_length_21696_cov_19.9048_ID_113;M. saskatchewanense
NODE_10_length_175146_cov_20.8774_ID_19;M. saskatchewanense
NODE_40_length_45218_cov_19.646_ID_79;M. saskatchewanense
NODE_83_length_1290_cov_116.099_ID_165;M. saskatchewanense
NODE_74_length_5339_cov_18.4468_ID_147;M. saskatchewanense
NODE_50_length_28846_cov_19.9635_ID_99;M. saskatchewanense
NODE_7_length_219900_cov_22.632_ID_13;M. saskatchewanense
NODE_66_length_10623_cov_27.7775_ID_131;M. saskatchewanense
NODE_76_length_2126_cov_13.6052_ID_151;M. saskatchewanense
NODE_8_length_202343_cov_21.7332_ID_15;M. saskatchewanense
NODE_82_length_1376_cov_257.655_ID_163;M. saskatchewanense
NODE_77_length_1567_cov_37.694_ID_153;M. saskatchewanense
NODE_6_length_221098_cov_20.8564_ID_11;M. saskatchewanense
NODE_42_length_42398_cov_21.0094_ID_83;M. saskatchewanense
NODE_64_length_13364_cov_20.4501_ID_127;M. saskatchewanense
NODE_35_length_56081_cov_21.9508_ID_69;M. saskatchewanense
NODE_65_length_12023_cov_21.5752_ID_129;M. saskatchewanense
NODE_43_length_37449_cov_20.0729_ID_85;M. saskatchewanense
NODE_9_length_187163_cov_21.0653_ID_17;M. saskatchewanense
NODE_73_length_5368_cov_30.176_ID_145;M. saskatchewanense
NODE_75_length_2950_cov_13.4292_ID_149;M. saskatchewanense
NODE_18_length_108879_cov_20.5364_ID_35;M. saskatchewanense
NODE_14_length_146513_cov_21.9088_ID_27;M. saskatchewanense
NODE_27_length_85144_cov_20.004_ID_53;M. saskatchewanense
NODE_52_length_24531_cov_19.9417_ID_103;M. saskatchewanense
NODE_16_length_131634_cov_21.8197_ID_31;M. saskatchewanense
NODE_70_length_7202_cov_18.3597_ID_139;M. saskatchewanense
NODE_21_length_103410_cov_20.7021_ID_41;M. saskatchewanense
NODE_4_length_236963_cov_21.0435_ID_7;M. saskatchewanense
NODE_17_length_110885_cov_21.3826_ID_33;M. saskatchewanense
NODE_56_length_23234_cov_22.318_ID_111;M. saskatchewanense
NODE_86_length_1082_cov_155.143_ID_171;M. saskatchewanense
NODE_34_length_64778_cov_20.5912_ID_67;M. saskatchewanense
NODE_48_length_32810_cov_19.6981_ID_95;M. saskatchewanense
NODE_80_length_1408_cov_65.3366_ID_159;M. saskatchewanense
NODE_54_length_23791_cov_19.2093_ID_107;M. saskatchewanense
NODE_13_length_152462_cov_20.4315_ID_25;M. saskatchewanense
NODE_45_length_35585_cov_23.0939_ID_89;M. saskatchewanense
NODE_15_length_144854_cov_19.9795_ID_29;M. saskatchewanense
NODE_20_length_104056_cov_22.5125_ID_39;M. saskatchewanense
NODE_30_length_75612_cov_20.6344_ID_59;M. saskatchewanense
NODE_78_length_1500_cov_124.519_ID_155;M. saskatchewanense
NODE_5_length_229327_cov_22.0107_ID_9;M. saskatchewanense
NODE_53_length_23842_cov_24.5939_ID_105;M. saskatchewanense
NODE_55_length_23611_cov_18.2641_ID_109;M. saskatchewanense
NODE_67_length_10309_cov_21.1374_ID_133;M. saskatchewanense
NODE_33_length_70011_cov_20.1506_ID_65;M. saskatchewanense
NODE_46_length_33738_cov_19.4911_ID_91;M. saskatchewanense
NODE_28_length_78170_cov_24.5906_ID_55;M. saskatchewanense
NODE_22_length_101601_cov_19.8936_ID_43;M. saskatchewanense
NODE_23_length_97775_cov_21.0365_ID_45;M. saskatchewanense
NODE_32_length_71888_cov_21.6474_ID_63;M. saskatchewanense
NODE_19_length_106500_cov_22.3004_ID_37;M. saskatchewanense
NODE_69_length_8334_cov_23.7766_ID_137;M. saskatchewanense
NODE_24_length_93493_cov_19.6696_ID_47;M. saskatchewanense
NODE_26_length_86241_cov_19.6898_ID_51;M. saskatchewanense
NODE_12_length_146158_cov_49.9957_ID_23;M. fragae
NODE_29_length_5233_cov_143.313_ID_57;M. fragae
NODE_2_length_433985_cov_49.3731_ID_3;M. fragae
NODE_32_length_3177_cov_77.9168_ID_63;M. fragae
NODE_26_length_20356_cov_54.3348_ID_51;M. fragae
NODE_3_length_378137_cov_50.9241_ID_5;M. fragae
NODE_25_length_20614_cov_45.1988_ID_49;M. fragae
NODE_22_length_55649_cov_48.1966_ID_43;M. fragae
NODE_20_length_69000_cov_45.646_ID_39;M. fragae
NODE_13_length_129230_cov_50.6597_ID_25;M. fragae
NODE_5_length_284128_cov_50.1723_ID_9;M. fragae
NODE_6_length_272791_cov_51.5839_ID_11;M. fragae
NODE_23_length_44833_cov_50.7957_ID_45;M. fragae
NODE_19_length_70658_cov_47.9447_ID_37;M. fragae
NODE_34_length_2037_cov_43.723_ID_67;M. fragae
NODE_10_length_235548_cov_49.2199_ID_19;M. fragae
NODE_37_length_1335_cov_170.143_ID_73;M. fragae
NODE_4_length_318019_cov_49.1488_ID_7;M. fragae
NODE_11_length_158038_cov_49.7805_ID_21;M. fragae
NODE_18_length_86358_cov_51.409_ID_35;M. fragae
NODE_8_length_249023_cov_46.6385_ID_15;M. fragae
NODE_27_length_12259_cov_45.7943_ID_53;M. fragae
NODE_9_length_245381_cov_51.8048_ID_17;M. fragae
NODE_30_length_3992_cov_64.6414_ID_59;M. fragae
NODE_7_length_249459_cov_47.2672_ID_13;M. fragae
NODE_38_length_1121_cov_83.5307_ID_75;M. fragae
NODE_1_length_737341_cov_48.1044_ID_1;M. fragae
NODE_33_length_3131_cov_106.107_ID_65;M. fragae
NODE_31_length_3221_cov_70.6062_ID_61;M. fragae
NODE_35_length_1766_cov_96.9994_ID_69;M. fragae
NODE_15_length_101780_cov_51.323_ID_29;M. fragae
NODE_36_length_1580_cov_158.24_ID_71;M. fragae
NODE_21_length_60559_cov_47.4203_ID_41;M. fragae
NODE_28_length_5962_cov_54.8585_ID_55;M. fragae
NODE_17_length_87654_cov_46.8956_ID_33;M. fragae
NODE_24_length_27808_cov_48.7798_ID_47;M. fragae
NODE_14_length_109553_cov_49.0328_ID_27;M. fragae
NODE_16_length_91677_cov_50.6453_ID_31;M. fragae
NODE_72_length_1468_cov_102.306_ID_143;M. doricum
NODE_51_length_13403_cov_62.253_ID_101;M. doricum
NODE_62_length_3721_cov_68.8817_ID_123;M. doricum
NODE_27_length_55294_cov_59.0897_ID_53;M. doricum
NODE_33_length_41084_cov_60.8983_ID_65;M. doricum
NODE_78_length_1047_cov_137.353_ID_155;M. doricum
NODE_48_length_15428_cov_59.5182_ID_95;M. doricum
NODE_24_length_70718_cov_52.2015_ID_47;M. doricum
NODE_13_length_105794_cov_53.9544_ID_25;M. doricum
NODE_3_length_180857_cov_53.2035_ID_5;M. doricum
NODE_53_length_11582_cov_63.8365_ID_105;M. doricum
NODE_16_length_92875_cov_53.2401_ID_31;M. doricum
NODE_19_length_86467_cov_51.6796_ID_37;M. doricum
NODE_38_length_30550_cov_51.4356_ID_75;M. doricum
NODE_58_length_9137_cov_57.4373_ID_115;M. doricum
NODE_7_length_139025_cov_50.3705_ID_13;M. doricum
NODE_36_length_37681_cov_50.5265_ID_71;M. doricum
NODE_6_length_148001_cov_54.0103_ID_11;M. doricum
NODE_17_length_90859_cov_51.2265_ID_33;M. doricum
NODE_50_length_13805_cov_57.0137_ID_99;M. doricum
NODE_31_length_45122_cov_50.261_ID_61;M. doricum
NODE_64_length_2857_cov_65.5878_ID_127;M. doricum
NODE_39_length_25771_cov_50.3003_ID_77;M. doricum
NODE_29_length_50641_cov_52.8447_ID_57;M. doricum
NODE_46_length_16606_cov_52.883_ID_91;M. doricum
NODE_73_length_1424_cov_278.91_ID_145;M. doricum
NODE_25_length_69371_cov_51.8727_ID_49;M. doricum
NODE_79_length_1024_cov_4.78669_ID_157;M. doricum
NODE_8_length_136569_cov_52.3004_ID_15;M. doricum
NODE_15_length_103770_cov_51.7579_ID_29;M. doricum
NODE_14_length_103920_cov_49.4206_ID_27;M. doricum
NODE_77_length_1054_cov_192.475_ID_153;M. doricum
NODE_9_length_128896_cov_50.7229_ID_17;M. doricum
NODE_23_length_74911_cov_54.8821_ID_45;M. doricum
NODE_55_length_10282_cov_87.2089_ID_109;M. doricum
NODE_70_length_1634_cov_180.599_ID_139;M. doricum
NODE_2_length_196793_cov_51.0966_ID_3;M. doricum
NODE_1_length_250488_cov_50.2165_ID_1;M. doricum
NODE_34_length_40078_cov_50.772_ID_67;M. doricum
NODE_30_length_48740_cov_50.5015_ID_59;M. doricum
NODE_71_length_1633_cov_226.12_ID_141;M. doricum
NODE_59_length_7834_cov_59.8212_ID_117;M. doricum
NODE_32_length_44862_cov_60.8442_ID_63;M. doricum
NODE_66_length_2336_cov_57.5489_ID_131;M. doricum
NODE_43_length_20355_cov_58.3546_ID_85;M. doricum
NODE_12_length_107945_cov_50.3575_ID_23;M. doricum
NODE_52_length_12166_cov_55.3333_ID_103;M. doricum
NODE_69_length_1664_cov_55.5728_ID_137;M. doricum
NODE_20_length_86354_cov_53.4015_ID_39;M. doricum
NODE_41_length_21144_cov_45.4452_ID_81;M. doricum
NODE_45_length_17704_cov_58.3718_ID_89;M. doricum
NODE_44_length_18664_cov_52.5499_ID_87;M. doricum
NODE_26_length_67539_cov_51.536_ID_51;M. doricum
NODE_4_length_179521_cov_52.4606_ID_7;M. doricum
NODE_57_length_9522_cov_83.1602_ID_113;M. doricum
NODE_61_length_5219_cov_124.409_ID_121;M. doricum
NODE_40_length_21331_cov_52.2438_ID_79;M. doricum
NODE_47_length_16573_cov_59.324_ID_93;M. doricum
NODE_75_length_1295_cov_473.335_ID_149;M. doricum
NODE_54_length_10515_cov_52.2914_ID_107;M. doricum
NODE_21_length_84668_cov_49.9999_ID_41;M. doricum
NODE_5_length_158154_cov_51.1828_ID_9;M. doricum
NODE_60_length_5568_cov_179.557_ID_119;M. doricum
NODE_22_length_78191_cov_51.7785_ID_43;M. doricum
NODE_74_length_1341_cov_353.108_ID_147;M. doricum
NODE_28_length_51155_cov_53.2262_ID_55;M. doricum
NODE_76_length_1122_cov_55.1254_ID_151;M. doricum
NODE_63_length_3133_cov_131.497_ID_125;M. doricum
NODE_10_length_123422_cov_51.5784_ID_19;M. doricum
NODE_49_length_14429_cov_64.5366_ID_97;M. doricum
NODE_18_length_90358_cov_54.1059_ID_35;M. doricum
NODE_67_length_2288_cov_72.3161_ID_133;M. doricum
NODE_65_length_2438_cov_239.191_ID_129;M. doricum
NODE_42_length_20776_cov_47.8375_ID_83;M. doricum
NODE_37_length_35013_cov_56.4152_ID_73;M. doricum
NODE_35_length_38903_cov_51.9876_ID_69;M. doricum
NODE_11_length_119792_cov_50.0443_ID_21;M. doricum
NODE_56_length_9715_cov_52.0798_ID_111;M. doricum
NODE_68_length_1802_cov_159.245_ID_135;M. doricum
NODE_71_length_14715_cov_41.6907_ID_141;M. chimerae
NODE_50_length_28610_cov_34.9084_ID_99;M. chimerae
NODE_60_length_21192_cov_32.6789_ID_119;M. chimerae
NODE_39_length_55410_cov_45.698_ID_77;M. chimerae
NODE_68_length_16580_cov_38.6723_ID_135;M. chimerae
NODE_5_length_206071_cov_34.9145_ID_9;M. chimerae
NODE_90_length_4844_cov_41.0782_ID_179;M. chimerae
NODE_107_length_1326_cov_129.128_ID_213;M. chimerae
NODE_100_length_2145_cov_45.4855_ID_199;M. chimerae
NODE_83_length_10282_cov_31.9783_ID_165;M. chimerae
NODE_93_length_4261_cov_30.4919_ID_185;M. chimerae
NODE_37_length_58726_cov_37.7403_ID_73;M. chimerae
NODE_58_length_22431_cov_35.9409_ID_115;M. chimerae
NODE_96_length_3016_cov_91.4661_ID_191;M. chimerae
NODE_26_length_91631_cov_36.0779_ID_51;M. chimerae
NODE_33_length_85622_cov_33.7938_ID_65;M. chimerae
NODE_41_length_52285_cov_33.5653_ID_81;M. chimerae
NODE_43_length_43674_cov_46.2151_ID_85;M. chimerae
NODE_19_length_113260_cov_37.9072_ID_37;M. chimerae
NODE_20_length_103588_cov_30.954_ID_39;M. chimerae
NODE_65_length_19429_cov_39.3058_ID_129;M. chimerae
NODE_80_length_11077_cov_28.5655_ID_159;M. chimerae
NODE_106_length_1351_cov_188.874_ID_211;M. chimerae
NODE_67_length_16775_cov_34.7175_ID_133;M. chimerae
NODE_29_length_88181_cov_30.8764_ID_57;M. chimerae
NODE_25_length_92472_cov_33.7864_ID_49;M. chimerae
NODE_78_length_11965_cov_188.575_ID_155;M. chimerae
NODE_111_length_1158_cov_82.3756_ID_221;M. chimerae
NODE_79_length_11918_cov_41.8063_ID_157;M. chimerae
NODE_16_length_116077_cov_37.9601_ID_31;M. chimerae
NODE_9_length_166712_cov_36.8005_ID_17;M. chimerae
NODE_51_length_27771_cov_40.9452_ID_101;M. chimerae
NODE_76_length_13017_cov_73.9821_ID_151;M. chimerae
NODE_42_length_46405_cov_33.0151_ID_83;M. chimerae
NODE_87_length_6238_cov_36.8278_ID_173;M. chimerae
NODE_95_length_4008_cov_39.1302_ID_189;M. chimerae
NODE_4_length_216675_cov_33.0202_ID_7;M. chimerae
NODE_101_length_1649_cov_23.2195_ID_201;M. chimerae
NODE_104_length_1397_cov_135.143_ID_207;M. chimerae
NODE_55_length_24690_cov_39.601_ID_109;M. chimerae
NODE_69_length_15693_cov_43.1165_ID_137;M. chimerae
NODE_27_length_89232_cov_33.8658_ID_53;M. chimerae
NODE_2_length_244088_cov_34.4604_ID_3;M. chimerae
NODE_73_length_13804_cov_27.5031_ID_145;M. chimerae
NODE_6_length_203241_cov_31.9029_ID_11;M. chimerae
NODE_62_length_20467_cov_37.9327_ID_123;M. chimerae
NODE_12_length_160376_cov_31.4083_ID_23;M. chimerae
NODE_23_length_97803_cov_33.5765_ID_45;M. chimerae
NODE_108_length_1280_cov_40.6101_ID_215;M. chimerae
NODE_22_length_98163_cov_35.71_ID_43;M. chimerae
NODE_105_length_1354_cov_214.7_ID_209;M. chimerae
NODE_48_length_33108_cov_37.8606_ID_95;M. chimerae
NODE_88_length_5636_cov_30.4652_ID_175;M. chimerae
NODE_45_length_36083_cov_39.4271_ID_89;M. chimerae
NODE_82_length_10313_cov_30.9007_ID_163;M. chimerae
NODE_15_length_128614_cov_33.6461_ID_29;M. chimerae
NODE_49_length_29884_cov_44.6599_ID_97;M. chimerae
NODE_52_length_27301_cov_31.8749_ID_103;M. chimerae
NODE_84_length_9697_cov_46.7761_ID_167;M. chimerae
NODE_72_length_14074_cov_32.3582_ID_143;M. chimerae
NODE_112_length_1114_cov_23.0743_ID_223;M. chimerae
NODE_47_length_33941_cov_37.2658_ID_93;M. chimerae
NODE_97_length_2996_cov_32.9048_ID_193;M. chimerae
NODE_38_length_57706_cov_36.3706_ID_75;M. chimerae
NODE_11_length_160489_cov_34.5515_ID_21;M. chimerae
NODE_75_length_13470_cov_29.2325_ID_149;M. chimerae
NODE_74_length_13530_cov_120.366_ID_147;M. chimerae
NODE_13_length_158819_cov_34.4763_ID_25;M. chimerae
NODE_110_length_1170_cov_95.4721_ID_219;M. chimerae
NODE_85_length_9072_cov_28.8093_ID_169;M. chimerae
NODE_91_length_4703_cov_43.1716_ID_181;M. chimerae
NODE_92_length_4588_cov_32.7555_ID_183;M. chimerae
NODE_70_length_15430_cov_36.5156_ID_139;M. chimerae
NODE_109_length_1229_cov_40.6866_ID_217;M. chimerae
NODE_21_length_98649_cov_34.4514_ID_41;M. chimerae
NODE_53_length_26288_cov_34.2439_ID_105;M. chimerae
NODE_40_length_55212_cov_30.2999_ID_79;M. chimerae
NODE_57_length_22825_cov_30.4984_ID_113;M. chimerae
NODE_3_length_218272_cov_32.5049_ID_5;M. chimerae
NODE_98_length_2497_cov_75.2128_ID_195;M. chimerae
NODE_35_length_68045_cov_31.8845_ID_69;M. chimerae
NODE_89_length_5544_cov_43.4796_ID_177;M. chimerae
NODE_14_length_153932_cov_32.8316_ID_27;M. chimerae
NODE_59_length_22354_cov_30.5387_ID_117;M. chimerae
NODE_102_length_1598_cov_168.309_ID_203;M. chimerae
NODE_94_length_4137_cov_238.438_ID_187;M. chimerae
NODE_17_length_115415_cov_33.0515_ID_33;M. chimerae
NODE_36_length_61220_cov_32.4155_ID_71;M. chimerae
NODE_8_length_174156_cov_33.2725_ID_15;M. chimerae
NODE_81_length_10429_cov_40.7435_ID_161;M. chimerae
NODE_103_length_1418_cov_154.556_ID_205;M. chimerae
NODE_10_length_162009_cov_34.8293_ID_19;M. chimerae
NODE_56_length_23839_cov_27.8082_ID_111;M. chimerae
NODE_77_length_12332_cov_38.9545_ID_153;M. chimerae
NODE_24_length_96484_cov_35.526_ID_47;M. chimerae
NODE_34_length_84041_cov_38.5483_ID_67;M. chimerae
NODE_30_length_88139_cov_33.5895_ID_59;M. chimerae
NODE_63_length_20422_cov_32.5747_ID_125;M. chimerae
NODE_1_length_283280_cov_34.5301_ID_1;M. chimerae
NODE_61_length_20706_cov_36.5757_ID_121;M. chimerae
NODE_28_length_89021_cov_32.5867_ID_55;M. chimerae
NODE_44_length_41041_cov_37.2842_ID_87;M. chimerae
NODE_46_length_35251_cov_81.5492_ID_91;M. chimerae
NODE_54_length_25936_cov_35.7251_ID_107;M. chimerae
NODE_64_length_20060_cov_32.9049_ID_127;M. chimerae
NODE_31_length_86941_cov_34.0853_ID_61;M. chimerae
NODE_99_length_2158_cov_35.6555_ID_197;M. chimerae
NODE_32_length_86000_cov_31.9024_ID_63;M. chimerae
NODE_66_length_18139_cov_43.1525_ID_131;M. chimerae
NODE_86_length_7225_cov_44.9212_ID_171;M. chimerae
NODE_7_length_193022_cov_33.6593_ID_13;M. chimerae
NODE_18_length_113675_cov_32.5871_ID_35;M. chimerae
NODE_59_length_7240_cov_27.9838_ID_117;M. europaeum
NODE_47_length_28002_cov_40.3906_ID_93;M. europaeum
NODE_23_length_90679_cov_32.4548_ID_45;M. europaeum
NODE_33_length_60297_cov_31.0453_ID_65;M. europaeum
NODE_6_length_214422_cov_34.0912_ID_11;M. europaeum
NODE_45_length_28261_cov_36.2829_ID_89;M. europaeum
NODE_64_length_1670_cov_22.5669_ID_127;M. europaeum
NODE_68_length_1352_cov_21.2133_ID_135;M. europaeum
NODE_10_length_179251_cov_33.1913_ID_19;M. europaeum
NODE_13_length_163311_cov_34.3228_ID_25;M. europaeum
NODE_1_length_352540_cov_37.7564_ID_1;M. europaeum
NODE_41_length_37906_cov_33.1355_ID_81;M. europaeum
NODE_54_length_17218_cov_32.633_ID_107;M. europaeum
NODE_56_length_12683_cov_32.7491_ID_111;M. europaeum
NODE_44_length_28397_cov_44.8537_ID_87;M. europaeum
NODE_43_length_29145_cov_30.2311_ID_85;M. europaeum
NODE_61_length_4262_cov_31.4879_ID_121;M. europaeum
NODE_51_length_22719_cov_36.1421_ID_101;M. europaeum
NODE_2_length_323842_cov_34.4857_ID_3;M. europaeum
NODE_15_length_140998_cov_33.5968_ID_29;M. europaeum
NODE_46_length_28086_cov_32.4869_ID_91;M. europaeum
NODE_72_length_1086_cov_292.315_ID_143;M. europaeum
NODE_36_length_54943_cov_33.174_ID_71;M. europaeum
NODE_32_length_60404_cov_31.4162_ID_63;M. europaeum
NODE_70_length_1313_cov_44.449_ID_139;M. europaeum
NODE_66_length_1481_cov_43.9708_ID_131;M. europaeum
NODE_30_length_61701_cov_36.3889_ID_59;M. europaeum
NODE_16_length_137085_cov_31.4188_ID_31;M. europaeum
NODE_39_length_50829_cov_34.16_ID_77;M. europaeum
NODE_4_length_271781_cov_32.3687_ID_7;M. europaeum
NODE_38_length_52705_cov_32.7893_ID_75;M. europaeum
NODE_60_length_5524_cov_33.2299_ID_119;M. europaeum
NODE_22_length_93870_cov_34.4594_ID_43;M. europaeum
NODE_65_length_1506_cov_122.011_ID_129;M. europaeum
NODE_9_length_189630_cov_34.2377_ID_17;M. europaeum
NODE_69_length_1322_cov_130.5_ID_137;M. europaeum
NODE_31_length_60484_cov_32.8523_ID_61;M. europaeum
NODE_27_length_69110_cov_37.0981_ID_53;M. europaeum
NODE_8_length_201980_cov_33.1301_ID_15;M. europaeum
NODE_3_length_286040_cov_33.2538_ID_5;M. europaeum
NODE_7_length_210417_cov_32.1513_ID_13;M. europaeum
NODE_35_length_56806_cov_32.6_ID_69;M. europaeum
NODE_52_length_20313_cov_31.6266_ID_103;M. europaeum
NODE_48_length_26012_cov_31.202_ID_95;M. europaeum
NODE_40_length_39218_cov_32.5121_ID_79;M. europaeum
NODE_17_length_117897_cov_34.7914_ID_33;M. europaeum
NODE_14_length_143153_cov_35.9989_ID_27;M. europaeum
NODE_29_length_65171_cov_32.1254_ID_57;M. europaeum
NODE_11_length_168733_cov_32.0884_ID_21;M. europaeum
NODE_20_length_108051_cov_32.5717_ID_39;M. europaeum
NODE_21_length_101228_cov_37.0471_ID_41;M. europaeum
NODE_18_length_113814_cov_31.6628_ID_35;M. europaeum
NODE_57_length_11500_cov_29.0958_ID_113;M. europaeum
NODE_55_length_15363_cov_34.9551_ID_109;M. europaeum
NODE_73_length_1063_cov_19.5791_ID_145;M. europaeum
NODE_34_length_57218_cov_32.9922_ID_67;M. europaeum
NODE_50_length_24064_cov_34.3409_ID_99;M. europaeum
NODE_67_length_1478_cov_47.9507_ID_133;M. europaeum
NODE_12_length_168042_cov_32.4914_ID_23;M. europaeum
NODE_42_length_31026_cov_32.2054_ID_83;M. europaeum
NODE_5_length_230710_cov_35.5064_ID_9;M. europaeum
NODE_24_length_86254_cov_33.2888_ID_47;M. europaeum
NODE_62_length_2968_cov_35.1041_ID_123;M. europaeum
NODE_63_length_2607_cov_28.9308_ID_125;M. europaeum
NODE_71_length_1260_cov_59.1978_ID_141;M. europaeum
NODE_74_length_1023_cov_23.1734_ID_147;M. europaeum
NODE_19_length_108680_cov_33.3908_ID_37;M. europaeum
NODE_26_length_81732_cov_32.0858_ID_51;M. europaeum
NODE_28_length_67596_cov_37.1368_ID_55;M. europaeum
NODE_37_length_53843_cov_32.2517_ID_73;M. europaeum
NODE_58_length_10669_cov_40.1675_ID_115;M. europaeum
NODE_53_length_19643_cov_30.5839_ID_105;M. europaeum
NODE_25_length_86012_cov_32.9093_ID_49;M. europaeum
NODE_49_length_25111_cov_33.9847_ID_97;M. europaeum
NODE_81_length_7137_cov_46.2452_ID_161;M. kubicae
NODE_86_length_5470_cov_34.036_ID_171;M. kubicae
NODE_31_length_74830_cov_38.6494_ID_61;M. kubicae
NODE_60_length_16860_cov_33.6376_ID_119;M. kubicae
NODE_28_length_79022_cov_36.5195_ID_55;M. kubicae
NODE_111_length_1313_cov_129.409_ID_221;M. kubicae
NODE_65_length_12590_cov_41.7299_ID_129;M. kubicae
NODE_24_length_88216_cov_34.1098_ID_47;M. kubicae
NODE_23_length_88335_cov_34.755_ID_45;M. kubicae
NODE_32_length_74609_cov_34.6728_ID_63;M. kubicae
NODE_73_length_9990_cov_41.2112_ID_145;M. kubicae
NODE_109_length_1538_cov_236.397_ID_217;M. kubicae
NODE_5_length_196139_cov_35.1822_ID_9;M. kubicae
NODE_77_length_8682_cov_37.2244_ID_153;M. kubicae
NODE_39_length_58582_cov_40.3065_ID_77;M. kubicae
NODE_15_length_131802_cov_40.9046_ID_29;M. kubicae
NODE_79_length_7923_cov_43.2465_ID_157;M. kubicae
NODE_30_length_75125_cov_32.5198_ID_59;M. kubicae
NODE_34_length_66350_cov_36.3268_ID_67;M. kubicae
NODE_84_length_6014_cov_223.726_ID_167;M. kubicae
NODE_38_length_59570_cov_41.0335_ID_75;M. kubicae
NODE_43_length_44953_cov_33.7451_ID_85;M. kubicae
NODE_113_length_1254_cov_48.0552_ID_225;M. kubicae
NODE_108_length_1696_cov_117.093_ID_215;M. kubicae
NODE_10_length_167038_cov_36.5893_ID_19;M. kubicae
NODE_107_length_1732_cov_7.34139_ID_213;M. kubicae
NODE_70_length_10895_cov_34.9102_ID_139;M. kubicae
NODE_44_length_42925_cov_37.158_ID_87;M. kubicae
NODE_1_length_293022_cov_37.5387_ID_1;M. kubicae
NODE_12_length_147471_cov_35.5949_ID_23;M. kubicae
NODE_37_length_59873_cov_39.5592_ID_73;M. kubicae
NODE_80_length_7746_cov_30.7018_ID_159;M. kubicae
NODE_112_length_1305_cov_45.7655_ID_223;M. kubicae
NODE_103_length_2166_cov_211.106_ID_205;M. kubicae
NODE_6_length_188705_cov_36.6575_ID_11;M. kubicae
NODE_3_length_251219_cov_39.3666_ID_5;M. kubicae
NODE_72_length_10111_cov_37.6725_ID_143;M. kubicae
NODE_101_length_2687_cov_40.8215_ID_201;M. kubicae
NODE_68_length_12251_cov_43.419_ID_135;M. kubicae
NODE_98_length_3150_cov_318.145_ID_195;M. kubicae
NODE_67_length_12513_cov_36.0983_ID_133;M. kubicae
NODE_116_length_1133_cov_40.8949_ID_231;M. kubicae
NODE_42_length_51161_cov_34.9695_ID_83;M. kubicae
NODE_4_length_234752_cov_37.3784_ID_7;M. kubicae
NODE_90_length_4456_cov_138.261_ID_179;M. kubicae
NODE_74_length_9502_cov_56.9807_ID_147;M. kubicae
NODE_41_length_53035_cov_39.4754_ID_81;M. kubicae
NODE_2_length_260845_cov_36.5911_ID_3;M. kubicae
NODE_75_length_9172_cov_57.263_ID_149;M. kubicae
NODE_110_length_1313_cov_69.4943_ID_219;M. kubicae
NODE_117_length_1056_cov_120.356_ID_233;M. kubicae
NODE_18_length_98196_cov_34.7622_ID_35;M. kubicae
NODE_26_length_85088_cov_40.5912_ID_51;M. kubicae
NODE_93_length_3922_cov_98.0705_ID_185;M. kubicae
NODE_49_length_32382_cov_43.5506_ID_97;M. kubicae
